"1699
N2",蓄,Súc,"Tích trữ, để dành"
訓,（を）蓄える,（を）たくわえる,tích trữ
音： ちく,蓄積,ちくせき,"sự tích lũy, lưu trữ"
,蓄財,ちくざい,tích góp của cải
,,,
,貯蓄,ちょちく,tiết kiệm tiền
,備蓄,びちく,sự tích trữ
"1700
N2",蓋,Cái,Cái nắp
訓,蓋,ふた,cái nắp nồi
音： がい,蓋然,がいぜん,xác suất
,口蓋,こうがい,"vòm miệng, hàm ếch"
,頭蓋,ずがい,xương sọ
,円蓋,えんがい,mái vòm
170１ N2,蔑,Miệt,Miệt thị
訓,（を）蔑む,（を）さげすむ,"coi thường, khinh miệt"
音： べつ,軽蔑,けいべつ,"sự coi thường, sự khinh miệt"
,蔑視,べっし,sự miệt thị
,蔑称,べっしょう,cách gọi khinh miệt ai đó
170２ N3,蔵,Tàng,Nhà kho
訓,蔵,くら,nhà kho
音： ぞう,蔵書,ぞうしょ,sưu tập sách
,貯蔵,ちょぞう,"dự trữ, tàng trữ"
170３ N2,蔽,Tế,che phủ
音： へい,遮蔽,しゃへい,"che màn, che chắn"
,隠蔽,いんぺい,"sự giấu kín, sự ẩn náu"
170４ N5,薬,Dược,Thuốc
訓,薬,くすり,thuốc
音： やく,薬品,やくひん,dược phẩm
,薬草,やくそう,được thảo
,麻薬,まやく,ma túy
,農薬,のうやく,hóa chất nông nghiệp
170５ N2,薪,Tân,Củi
訓,薪,たきぎ,cây củi
"1706
N4",薄,Bạc,"Mỏng, nhạt"
訓,薄い,うすい,"lạt, lỏng, lợt, mảnh dẻ, mỏng"
,（を）薄める,（を）うすめる,làm cho nhạt đi
,（が）薄まる,（が）うすまる,"bị nhạt, bị phai nhòa"
,（が）薄らぐ,（が）うすらぐ,"suy nhược, suy giảm"
,（が）薄れる,（が）うすれる,"trở nên yếu đuối, giảm dần"
音： はく,薄弱,はくじゃく,"mỏng manh, ẻo lả, mềm yếu"
,希薄,きはく,"loãng, thưa thớt"
"1707
N2",薫,Huân,"Thơm, đầm ấm"
訓,薫る,かおる,"ngửi, tỏa hương,"
音： くん,薫陶,くんとう,sự cảm hóa
,薫風,くんぷう,gió đầu mùa hạ
,薫香,くんこう,hương thơm thoang thoảng
,薫育,くんいく,ảnh hưởng đạo đức
"1708
N2",薦,Tiến,Tiến cử
訓,（を）薦める,（を）すすめる,tiến cử
音： せん,薦挙,せんきょ,khuyến cáo
,他薦,たせん,"sự tiến cử, sự giới thiệu"
,自薦,じせん,tự tiến cử
,推薦状,すいせんじょう,"lời đề nghị, lời giới thiệu"
"1709
N2",藩,Phiên,Bộ lạc
音： はん,藩侯,はんこう,phiên hầu
,藩閥,はんばつ,kết bè phái
,藩主,はんしゅ,lãnh chúa
,各藩,かくはん,đất của lãnh chúa
,列藩,れっぱん,các thị tộc thời phong kiến
"1710
N2",藤,Đằng,Dây leo
訓,藤,ふじ,hoa tử đằng
音： とう,藤氏,とうし,họ fujiwara
,藤本,とうほん,dây leo
"1712
N2",藻,Tảo,Rong tảo
訓,藻,も,rong tảo
音： そう,文藻,ぶんそう,tài năng văn học
,海藻,かいそう,rong biển
,紅藻,こうそう,tảo đỏ
1713,虍,Bộ Hổ,
1714N2,虎,Hổ,Con hổ
,猟虎,らっこ,con rái cá
,猛虎,もうこ,mãnh hổ
,両虎,りょうこ,"người anh hùng, nhân vật chính"
"1715
N2",虐,Ngược,Ngược đãi
,（を）虐げる,（を）しいたげる,"đàn áp, áp bức"
,虐待,ぎゃくたい,"đọa đầy, ngược đãi"
,残虐,ざんぎゃく,"bạo tàn, hung ác"
,暴虐,ぼうぎゃく,bạo ngược
"1716
N2",虚,Hư,Hư không
音： きょ、こ,謙虚,けんきょ,khiêm nhường
,虚偽,きょぎ,sự giả dối
,虚構,きょこう,sự hư cấu
,虚無,きょむ,hư vô
,虚空,こくう,"không khí, khoảng không"
"1717
N2",虞,Ngu,"Lo sợ, may rủi"
訓,虞,おそれ,"mối lo, e rằng"
音： ぐ,憂虞,ゆうぐ,nỗi sợ hãi
,不虞,ふぐ,trường hợp khẩn cấp
"1719
N5",虫,Trùng,Sâu bọ
訓,虫,むし,con sâu
音： ちゅう,害虫,がいちゅう,côn trùng có hại
,幼虫,ようちゅう,ấu trùng
,除虫,じょちゅう,trừ sâu
,殺虫剤,さっちゅうざい,thuốc sát trùng
"1720
N3",虹,Hồng,Cầu vồng
訓,虹,にじ,cầu vòng
音： こう,虹彩,こうさい,tròng đen
,虹梁,こうりょう,nhuộm màu hồng
172１ N2,蚕,Tàm,Con tằm
訓,蚕,かいこ,con tằm
音： さん,蚕糸,さんし,tơ tằm
,蚕児,さんじ,con nhộng
,蚕種,さんしゅ,trứng tằm
,蚕業,さんぎょう,nghề nuôi tằm
172２ N3,蚊,Văn,Con muỗi
訓,蚊,か,con muỗi
172３ N3,蛍,Huỳnh,Con đom đóm
訓,蛍,ほたる,con đom đóm
音： けい,蛍光灯,けいこうとう,đèn huỳnh quang
,蛍石,けいせき,đá lưu huỳnh
172４ N3,蛇,Xà,Con rắn
訓,蛇,へび,con rắn
音： じゃ、だ,蛇口,じゃぐち,vòi nước
,毒蛇,どくじゃ,độc rắn
,蛇行,だこう,"đi lang thang, ngoằn ngoèo"
,蛇足,だそく,"vật thừa, thừa thãi"
172５ N2,蛮,Man,Man rợ
音： ばん,蛮勇,ばんゆう,hữu dũng vô mưu
"1726
N3",蜂,Phong,Con ong
訓,蜂,はち,con ong
音： ほう,蜂起,ほうき,"sự nổi dậy, nổi loạn"
,養蜂,ようほう,nghề nuôi ong
"1727
N3",蜜,Mật,Mật ong
音： みつ,蜜月,みつげつ,tuần trăng mật
,糖蜜,とうみつ,vị mía đường
,蜂蜜,はちみつ,mật ong
"1728
N2",融,Dung,Tan chảy
,融資,ゆうし,"cấp vốn, tài trợ"
音： ゆう,融合,ゆうごう,sự dung hợp
,融雪,ゆうせつ,tuyết tan
,融通,ゆうづう,"cho vay tiền, tài trợ"
,金融,きんゆう,"tài chính,tín dụng"
"1729
N3",血,Huyết,Máu
訓,血,ち,máu
音： けつ,血清,けっせい,huyết thanh
,献血,けんけつ,hiến máu
,出血,しゅっけつ,"xuất huyết, chảy máu"
"1730
N2",衆,Chúng,Quần chúng
音： しゅう、しゅ,衆意,しゅうい,ý kiến công chúng
,衆評,しゅうひょう,"dư luận, công luận"
,衆議院,しゅうぎいん,hạ nghị viện
,公衆,こうしゅう,công chúng
,衆生,しゅじょう,chúng sinh
"1731
N5",行,Hành,"Đi, tổ chức, hàng"
訓,（に／へ）行く,（に／へ）いく／ゆく,"đi, hàng"
"1732
N4",術,Thuật,Kỹ (nghệ) thuật
音： じゅつ,手術,しゅじゅつ,phẫu thuật
,技術,ぎじゅつ,kĩ thuật
,芸術,げいじゅつ,nghệ thuật
,戦術,せんじゅつ,chiến thuật
,武術,ぶじゅつ,võ thuật
"1733
N3",街,Nhai,Dãy phố
訓,街,まち,thành thị
音： がい、かい,街頭,がいとう,(biểu diễn) trên phố
,街路,がいろ,đường phố
"1734
N2",衝,Xung,Đụng độ
音： しょう,衝突,しょうとつ,"xung đột, xung khắc"
,衝撃,しょうげき,"sự sốc, ấn tượng mạnh"
,衝動,しょうどう,"sự rung động, bộc phát"
,折衝,せっしょう,vệ sinh
"1735
N2",衛,Vệ,Phòng vệ
音： えい,衛生,えいせい,vệ sinh
,防衛,ぼうえい,"sự bảo vệ, phòng vệ"
,自衛,じえい,tự vệ
,前衛,ぜんえい,tiền vệ
,護衛,ごえい,hộ vệ
"1736
N2",衡,Hành,Cân bằng
音： こう,衡機,こうき,tương đương
,均衡,きんこう,sự cân bằng
,平衡,へいこう,sự bình hành
,権衡,けんこう,sự thăng bằng
"1737
N4",衣,Y,Y phục
訓,衣,ころも,trang phục
音： い、え,衣糧,いりょう,thức ăn và quần áo
1738,衤,Bộ Y,
"1739
N4",表,Biểu,Biểu hiện
訓,表,おもて,"bề phải, mặt ngoài"
,（を）表す,（を）あらわす,"biểu thị, biểu hiện"
,（が）表れる,（が）あらわれる,"được phát hiện, lộ ra"
音： ひょう,表情,ひょうじょう,"diện mạo, tình cảnh"
,公表,こうひょう,công bố
"1740
N2",衷,Trung,Trung thực
音： ちゅう,衷情,ちゅうじょう,cảm xúc bên trong
,衷心,ちゅうしん,thật tâm
,苦衷,くちゅう,đau lòng
,折衷,せっちゅう,"sự pha tạp, pha trộn"
174１ N3,被,Bị,"Chịu, bị"
訓,（を）被る,（を）こうむる,"chao đảo, rót, dội"
音： ひ,被害,ひがい,phá hại
,被告,ひこく,bị cáo
,被覆,ひふく,sự cách ly
,外被,がいひ,lớp phủ bên ngoài
174２ N2,衰,Suy,Suy yếu
訓,（が）衰える,（が）おとろえる,"sa sút, yếu đi tàn tạ"
音： すい,衰弱,すいじゃく,bệnh suy nhược
,衰退,すいたい,suy sụp
174３ N2,袖,Tụ,Tay áo
訓,袖,そで,tay áo
音： しゅう,領袖,りょうしゅう,người lãnh đạo
174４ N4,袋,Đại,"Bao, túi"
訓,袋,ふくろ,"bao, túi"
音： たい,風袋,ふうたい,đóng gói
174５ N2,裁,Tài,Phán quyết
訓,（を）裁く,（を）さばく,"đánh giá, phán xét"
"1746
N2",装,Trang,Trang phục
訓,（を）装う,（を）よそおう,"làm dáng,"
音： そう、しょう,装備,そうび,thiết bị
,服装,ふくそう,phục trang
,正装,せいそう,đồng phục
,衣装,いしょう,quần áo
"1747
N2",補,Bổ,Bổ sung
訓,（を）補う,（を）おぎなう,"đền bù, bổ sung"
音： ほ,補足,ほそく,"sự bổ túc, sự bổ sung"
,補充,ほじゅう,"thêm vào, dự bị"
,補講,ほこう,bổ sung phân loại và thuyết trình
,補強,ほきょう,"tăng cường, gia cố"
"1748
N2",裂,Liệt,"Xé nát, chia ra"
訓,（を）裂く,（を）さく,"xé rách, chia cắt"
,（が）裂ける,（が）さける,"bị chia cắt, bị rách"
音： れつ,分裂,ぶんれつ,"sự phân biết, rạn nứt"
,決裂,けつれつ,"quyết liệt, thất bại,sự tan vỡ"
,破裂,はれつ,"sự phá vỡ, sự đổ bể"
"1749
N2",裕,Dụ,Giàu có
音： ゆう,裕福,ゆうふく,"giàu có, phong phú"
,裕度,ゆうど,sự chịu đựng
,余裕,よゆう,phần dư
,富裕,ふゆう,sự giàu có
,,,
"1750
N4",裏,Lý,Mặt sau
訓,裏,うら,bề trái
音： り,裏面,りめん,phản diện
,表裏,ひょうり,hai mặt
"1751
N2",裸,Khỏa,Khỏa thân
訓,裸,はだか,trần trụi
"1752
N2",褐,"Hạt, Cát","Nâu đậm, áo len"
音： かつ,褐色,かっしょく,màu nâu
,褐藻,かっそう,các loại tảo nâu
,褐炭,かったん,"than bùn, than non"
"1753
N2",裾,Cứ,"Vạt áo, gấu áo"
訓,裾,すそ,"tà áo, vạt áo"
"1754
N4",製,Chế,Chế tạo
音： せい,製造,せいぞう,chế tạo
,製薬,せいやく,bào chế thuốc
,製品,せいひん,chế phẩm
,製紙,せいし,sản xuất giấy
"1755
N4",複,Phức,Phức tạp
音： ふく,複雑,ふくざつ,phức tạp
,複写,ふくしゃ,"bản sao, bản in lại"
,複数,ふくすう,"phức số, số nhiều"
,複合,ふくごう,"phức hợp, sự phức tạp"
,複利,ふくり,lợi ích kép
"1756
N2",褒,Bao,Khen ngợi
訓,（を）褒める,（を）ほめる,khen ngợi
音： ほう,褒美,ほうび,phần thưởng
,褒章,ほうしょう,huy chương
,褒賞,ほうしょう,khen thưởng
,過褒,かほう,khen quá lời
"1757
N2",襟,Khâm,Cổ áo
訓,襟,えり,cổ áo
音： きん,襟懐,きんかい,tình cảm trong lòng
"1758
N2",襲,Tập,Tập kích
訓,（を）襲う,（を）おそう,"công kích, tấn công"
音： しゅう,襲撃,しゅうげき,sự tấn công
,空襲,くうしゅう,tấn công trên không
,逆襲,ぎゃくしゅう,phản kháng
,奇襲,きしゅう,tập kích bất ngờ
"1759
N5",西,Tây,Phía tây
訓,西,にし,phía tây
音： せい、さい、ざい,北西,ほくせい,hướng tây bắc
,西部,せいぶ,miền tây
,関西,かんさい,vùng kansai
,東西,とうざい,"cả đất nước, đông tây"
1760,覀,Bộ Tây,
